#{"source_key": "UNHCR", "source_url": "http://www.unhcr.org/cgi-bin/texis/vtx/home/opendocAttachment.zip?COMID=58aa8f854", "source_date": 2017-02-01, "extract_date": 2017-04-04}
UN major regions,UNHCR-Bureaux,Origin,Type of population,Population Start 2016,of whom assisted by UNHCR Start 2016,Population Mid 2016,of whom assisted by UNHCR Mid 2016,Notes,Misc
Africa,Central Africa and the Great Lakes,Burundi,Total Refugee and people in refugee-like situations," 	292,762 "," 	261,168 "," 	335,232 "," 	303,745 ",
Asia,Asia and Pacific,"China, Macao SAR",Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,"China, Macao SAR",Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,"China, Macao SAR",Total population of concern, 	28 , 	-00 , 	17 , 	-00 ,
Asia,Asia and Pacific,Dem. People's Rep. of Korea,Total Refugee and people in refugee-like situations," 	1,096 ", 	74 ," 	1,081 ", 	74 ,
Asia,Asia and Pacific,Dem. People's Rep. of Korea,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Dem. People's Rep. of Korea,Asylum-seekers, 	225 , 	16 , 	453 , 	22 ,
Asia,Asia and Pacific,Dem. People's Rep. of Korea,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Dem. People's Rep. of Korea,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Dem. People's Rep. of Korea,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Dem. People's Rep. of Korea,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Dem. People's Rep. of Korea,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Dem. People's Rep. of Korea,Total population of concern," 	1,321 ", 	90 ," 	1,534 ", 	96 ,
Asia,Asia and Pacific,India,Total Refugee and people in refugee-like situations," 	9,877 ", 	11 ," 	9,831 ", 	14 ,
Asia,Asia and Pacific,India,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,India,Asylum-seekers," 	24,665 ", 	696 ," 	27,880 ", 	211 ,
Asia,Asia and Pacific,India,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,India,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,India,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,India,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,India,Others of concern to UNHCR, 	378 , 	-00 , 	344 , 	-00 ,
Asia,Asia and Pacific,India,Total population of concern," 	34,920 ", 	707 ," 	38,055 ", 	225 ,
Asia,Asia and Pacific,Indonesia,Total Refugee and people in refugee-like situations," 	13,956 ", 	786 ," 	13,589 ", 	774 ,
Asia,Asia and Pacific,Indonesia,People in refugee-like situations," 	4,695 ", 	114 ," 	4,674 ", 	93 ,
Asia,Asia and Pacific,Indonesia,Asylum-seekers," 	2,567 ", 	54 ," 	2,667 ", 	75 ,
Asia,Asia and Pacific,Indonesia,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Indonesia,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Indonesia,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Indonesia,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Indonesia,Others of concern to UNHCR, 	3 , 	3 , 	3 , 	3 ,
Asia,Asia and Pacific,Indonesia,Total population of concern," 	16,526 ", 	843 ," 	16,259 ", 	852 ,
Asia,Asia and Pacific,Iran (Islamic Rep. of),Total Refugee and people in refugee-like situations," 	84,897 "," 	14,703 "," 	88,608 "," 	15,735 ",
Asia,Asia and Pacific,Iran (Islamic Rep. of),People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Iran (Islamic Rep. of),Asylum-seekers," 	58,888 "," 	25,656 "," 	73,428 "," 	27,963 ",
Asia,Asia and Pacific,Iran (Islamic Rep. of),Returned refugees, 	-00 , 	-00 , 	5 , 	-00 ,
Asia,Asia and Pacific,Iran (Islamic Rep. of),"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Iran (Islamic Rep. of),Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Iran (Islamic Rep. of),Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Iran (Islamic Rep. of),Others of concern to UNHCR, 	9 , 	9 , 	7 , 	7 ,
Asia,Asia and Pacific,Iran (Islamic Rep. of),Total population of concern," 	143,794 "," 	40,368 "," 	162,048 "," 	43,705 ",
Asia,Asia and Pacific,Japan,Total Refugee and people in refugee-like situations, 	145 , 	-00 , 	87 , 	-00 ,
Asia,Asia and Pacific,Japan,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Japan,Asylum-seekers, 	68 , 	1 , 	69 , 	-00 ,
Asia,Asia and Pacific,Japan,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Japan,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Japan,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Japan,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Japan,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Japan,Total population of concern, 	213 , 	1 , 	156 , 	-00 ,
Asia,Asia and Pacific,Kazakhstan,Total Refugee and people in refugee-like situations," 	2,258 ", 	17 ," 	2,345 ", 	20 ,
Asia,Asia and Pacific,Kazakhstan,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Kazakhstan,Asylum-seekers," 	1,564 ", 	82 ," 	1,876 ", 	87 ,
Asia,Asia and Pacific,Kazakhstan,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Kazakhstan,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Kazakhstan,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Kazakhstan,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Kazakhstan,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Kazakhstan,Total population of concern," 	3,822 ", 	99 ," 	4,221 ", 	107 ,
Asia,Asia and Pacific,Kyrgyzstan,Total Refugee and people in refugee-like situations," 	2,494 ", 	269 ," 	2,578 ", 	270 ,
Asia,Asia and Pacific,Kyrgyzstan,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Kyrgyzstan,Asylum-seekers," 	2,262 ", 	193 ," 	2,276 ", 	190 ,
Asia,Asia and Pacific,Kyrgyzstan,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Kyrgyzstan,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Kyrgyzstan,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Kyrgyzstan,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Kyrgyzstan,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Kyrgyzstan,Total population of concern," 	4,756 ", 	462 ," 	4,854 ", 	460 ,
Asia,Asia and Pacific,Lao People's Dem. Rep.,Total Refugee and people in refugee-like situations," 	7,363 ", 	3 ," 	7,311 ", 	3 ,
Asia,Asia and Pacific,Lao People's Dem. Rep.,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Lao People's Dem. Rep.,Asylum-seekers, 	165 , 	3 , 	156 , 	3 ,
Asia,Asia and Pacific,Lao People's Dem. Rep.,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Lao People's Dem. Rep.,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Lao People's Dem. Rep.,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Lao People's Dem. Rep.,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Lao People's Dem. Rep.,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Lao People's Dem. Rep.,Total population of concern," 	7,528 ", 	6 ," 	7,467 ", 	6 ,
Asia,Asia and Pacific,Malaysia,Total Refugee and people in refugee-like situations, 	439 , 	-00 , 	447 , 	-00 ,
Asia,Asia and Pacific,Malaysia,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Malaysia,Asylum-seekers," 	2,813 ", 	5 ," 	4,035 ", 	8 ,
Asia,Asia and Pacific,Malaysia,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Malaysia,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Malaysia,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Malaysia,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Malaysia,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Malaysia,Total population of concern," 	3,252 ", 	5 ," 	4,482 ", 	8 ,
Asia,Asia and Pacific,Maldives,Total Refugee and people in refugee-like situations, 	42 , 	4 , 	46 , 	6 ,
Asia,Asia and Pacific,Maldives,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Maldives,Asylum-seekers, 	28 , 	3 , 	29 , 	-00 ,
Asia,Asia and Pacific,Maldives,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Maldives,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Maldives,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Maldives,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Maldives,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Maldives,Total population of concern, 	70 , 	7 , 	75 , 	6 ,
Asia,Asia and Pacific,Mongolia,Total Refugee and people in refugee-like situations," 	2,199 ", 	-00 ," 	2,246 ", 	-00 ,
Asia,Asia and Pacific,Mongolia,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Mongolia,Asylum-seekers," 	3,535 ", 	67 ," 	3,584 ", 	83 ,
Asia,Asia and Pacific,Mongolia,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Mongolia,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Mongolia,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Mongolia,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Mongolia,Others of concern to UNHCR, 	-00 , 	-00 , 	3 , 	3 ,
Asia,Asia and Pacific,Mongolia,Total population of concern," 	5,734 ", 	67 ," 	5,833 ", 	86 ,
Asia,Asia and Pacific,Myanmar,Total Refugee and people in refugee-like situations," 	451,805 "," 	243,740 "," 	451,104 "," 	243,208 ",d
Asia,Asia and Pacific,Myanmar,People in refugee-like situations," 	253,122 "," 	53,122 "," 	253,122 "," 	53,122 ",
Asia,Asia and Pacific,Myanmar,Asylum-seekers," 	60,076 "," 	58,183 "," 	53,059 "," 	51,057 ",
Asia,Asia and Pacific,Myanmar,Returned refugees, 	-00 , 	-00 , 	3 , 	-00 ,
Asia,Asia and Pacific,Myanmar,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations"," 	451,089 "," 	351,089 "," 	452,747 "," 	352,747 ",
Asia,Asia and Pacific,Myanmar,Returned IDPs, 	-00 , 	-00 ," 	1,346 ", 	-00 ,
Asia,Asia and Pacific,Myanmar,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Myanmar,Others of concern to UNHCR, 	443 , 	443 , 	348 , 	348 ,
Asia,Asia and Pacific,Myanmar,Total population of concern," 	963,413 "," 	653,455 "," 	958,607 "," 	647,360 ",
Asia,Asia and Pacific,Nepal,Total Refugee and people in refugee-like situations," 	9,063 ", 	27 ," 	9,057 ", 	25 ,
Asia,Asia and Pacific,Nepal,People in refugee-like situations, 	1 , 	1 , 	1 , 	1 ,
Asia,Asia and Pacific,Nepal,Asylum-seekers," 	7,409 ", 	210 ," 	8,512 ", 	285 ,
Asia,Asia and Pacific,Nepal,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Nepal,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Nepal,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Nepal,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Nepal,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Nepal,Total population of concern," 	16,472 ", 	237 ," 	17,569 ", 	310 ,
Asia,Asia and Pacific,Pakistan,Total Refugee and people in refugee-like situations," 	297,889 "," 	260,032 "," 	99,274 "," 	57,456 ",
Asia,Asia and Pacific,Pakistan,People in refugee-like situations," 	20,491 "," 	20,491 ", 	2 , 	2 ,
Asia,Asia and Pacific,Pakistan,Asylum-seekers," 	63,616 "," 	10,845 "," 	72,644 "," 	8,999 ",
Asia,Asia and Pacific,Pakistan,Returned refugees, 	-00 , 	-00 , 	3 , 	3 ,
Asia,Asia and Pacific,Pakistan,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations"," 	1,146,108 "," 	1,027,560 "," 	847,368 "," 	847,368 ",
Asia,Asia and Pacific,Pakistan,Returned IDPs, 	-00 , 	-00 ," 	305,970 "," 	305,970 ",
Asia,Asia and Pacific,Pakistan,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Pakistan,Others of concern to UNHCR, 	1 , 	1 , 	1 , 	1 ,
Asia,Asia and Pacific,Pakistan,Total population of concern," 	1,507,614 "," 	1,298,438 "," 	1,325,260 "," 	1,219,797 ",
Asia,Asia and Pacific,Philippines,Total Refugee and people in refugee-like situations, 	593 , 	16 , 	610 , 	19 ,
Asia,Asia and Pacific,Philippines,People in refugee-like situations, 	1 , 	1 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Philippines,Asylum-seekers," 	1,770 ", 	76 ," 	2,382 ", 	70 ,
Asia,Asia and Pacific,Philippines,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Philippines,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations"," 	63,174 "," 	45,404 "," 	38,417 "," 	33,607 ",
Asia,Asia and Pacific,Philippines,Returned IDPs, 	-00 , 	-00 ," 	193,055 "," 	61,545 ",
Asia,Asia and Pacific,Philippines,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Philippines,Others of concern to UNHCR," 	80,057 ", 	57 ," 	80,056 ", 	56 ,
Asia,Asia and Pacific,Philippines,Total population of concern," 	145,594 "," 	45,553 "," 	314,520 "," 	95,297 ",
Asia,Asia and Pacific,Rep. of Korea,Total Refugee and people in refugee-like situations, 	353 , 	-00 , 	338 , 	-00 ,
Asia,Asia and Pacific,Rep. of Korea,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Rep. of Korea,Asylum-seekers, 	261 , 	1 , 	265 , 	1 ,
Asia,Asia and Pacific,Rep. of Korea,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Rep. of Korea,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Rep. of Korea,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Rep. of Korea,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Rep. of Korea,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Rep. of Korea,Total population of concern, 	614 , 	1 , 	603 , 	1 ,
Asia,Asia and Pacific,Singapore,Total Refugee and people in refugee-like situations, 	55 , 	1 , 	54 , 	1 ,
Asia,Asia and Pacific,Singapore,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Singapore,Asylum-seekers, 	49 , 	4 , 	50 , 	5 ,
Asia,Asia and Pacific,Singapore,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Singapore,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Singapore,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Singapore,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Singapore,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Singapore,Total population of concern, 	104 , 	5 , 	104 , 	6 ,
Asia,Asia and Pacific,Sri Lanka,Total Refugee and people in refugee-like situations," 	121,421 "," 	2,169 "," 	122,052 "," 	1,855 ",
Asia,Asia and Pacific,Sri Lanka,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Sri Lanka,Asylum-seekers," 	14,139 "," 	2,184 "," 	13,497 "," 	1,865 ",
Asia,Asia and Pacific,Sri Lanka,Returned refugees, 	-00 , 	-00 , 	338 , 	309 ,
Asia,Asia and Pacific,Sri Lanka,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations"," 	44,934 ", 	-00 ," 	33,436 ", 	-00 ,i
Asia,Asia and Pacific,Sri Lanka,Returned IDPs, 	-00 , 	-00 ," 	9,079 ", 	-00 ,
Asia,Asia and Pacific,Sri Lanka,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Sri Lanka,Others of concern to UNHCR, 	17 , 	17 , 	18 , 	18 ,
Asia,Asia and Pacific,Sri Lanka,Total population of concern," 	180,511 "," 	4,370 "," 	178,420 "," 	4,047 ",
Asia,Asia and Pacific,Tajikistan,Total Refugee and people in refugee-like situations, 	789 , 	71 , 	829 , 	58 ,
Asia,Asia and Pacific,Tajikistan,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Tajikistan,Asylum-seekers," 	1,450 ", 	240 ," 	1,742 ", 	313 ,
Asia,Asia and Pacific,Tajikistan,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Tajikistan,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Tajikistan,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Tajikistan,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Tajikistan,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Tajikistan,Total population of concern," 	2,239 ", 	311 ," 	2,571 ", 	371 ,
Asia,Asia and Pacific,Thailand,Total Refugee and people in refugee-like situations, 	222 , 	17 , 	180 , 	21 ,
Asia,Asia and Pacific,Thailand,People in refugee-like situations, 	1 , 	1 , 	1 , 	1 ,
Asia,Asia and Pacific,Thailand,Asylum-seekers, 	738 , 	30 , 	792 , 	32 ,
Asia,Asia and Pacific,Thailand,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Thailand,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Thailand,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Thailand,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Thailand,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Thailand,Total population of concern, 	960 , 	47 , 	972 , 	53 ,
Asia,Asia and Pacific,Tibetan,Total Refugee and people in refugee-like situations," 	15,071 ", 	2 ," 	15,074 ", 	2 ,
Asia,Asia and Pacific,Tibetan,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Tibetan,Asylum-seekers, 	13 , 	2 , 	15 , 	4 ,
Asia,Asia and Pacific,Tibetan,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Tibetan,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Tibetan,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Tibetan,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Tibetan,Others of concern to UNHCR, 	6 , 	6 , 	7 , 	7 ,
Asia,Asia and Pacific,Tibetan,Total population of concern," 	15,090 ", 	10 ," 	15,096 ", 	13 ,
Asia,Asia and Pacific,Timor-Leste,Total Refugee and people in refugee-like situations, 	20 , 	1 , 	20 , 	1 ,
Asia,Asia and Pacific,Timor-Leste,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Timor-Leste,Asylum-seekers, 	5 , 	-00 , 	6 , 	-00 ,
Asia,Asia and Pacific,Timor-Leste,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Timor-Leste,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Timor-Leste,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Timor-Leste,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Timor-Leste,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Timor-Leste,Total population of concern, 	25 , 	1 , 	26 , 	1 ,
Asia,Asia and Pacific,Turkmenistan,Total Refugee and people in refugee-like situations, 	455 , 	24 , 	427 , 	26 ,
Asia,Asia and Pacific,Turkmenistan,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Turkmenistan,Asylum-seekers," 	1,203 ", 	349 ," 	1,329 ", 	392 ,
Asia,Asia and Pacific,Turkmenistan,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Turkmenistan,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Turkmenistan,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Asia,Asia and Pacific,Turkmenistan,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
